master-cleanse-psychic-protection-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Psychic Protection - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Psychic Protection_-_Front.png ,g,,,active
master-cleanse-sexual-healing-bath-treatment,Master Cleanse - Sexual Healing - Bath Treatment ,"Sexual intercourse is a Gift of Universal Love between consenting adults. Embrace a return to the freedom, beauty & ecstacy of physical union. Single-Dual-Multiple Sexual Energy Feeds us, Moves us and brings to life all that is True and Mutable. Sexual Energy Heals on all levels and is Mirrored to the World.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Sexual Healing, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Sexual Healing - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Sexual Healing_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Sexual Healing_-_Front.png ,g,,,active
master-cleanse-sexual-healing-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Sexual Healing - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Sexual Healing_-_Front.png ,g,,,active
master-cleanse-sexual-healing-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Sexual Healing - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Sexual Healing_-_Front.png ,g,,,active
master-cleanse-sexual-healing-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Sexual Healing - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Sexual Healing_-_Front.png ,g,,,active
master-cleanse-shaman-bath-treatment,Master Cleanse - Shaman - Bath Treatment ,"The unprotected, uncommitted, distracted body picks up energetic hooks all day, every day. It is the individual's responsibility to keep themselves clear of these hooks. To live an unfettered life. Visualize the hooks losing their barbs and release. See them honorably planted into the Earth. Give thanks for the lessons learned. Send them Universal Love on their Journeys. Breathe their connection into the Earth as They embrace their own Connection.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Shaman, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Shaman - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Shaman_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Shaman_-_Front.png ,g,,,active
master-cleanse-shaman-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Shaman - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Shaman_-_Front.png ,g,,,active
master-cleanse-shaman-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Shaman - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Shaman_-_Front.png ,g,,,active
master-cleanse-shaman-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Shaman - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Shaman_-_Front.png ,g,,,active
master-cleanse-sol-warrior-bath-treatment,Master Cleanse - Sol-Warrior - Bath Treatment ,"You were born for this. Two Monsters Meeting at the Top of the Mountain The LIGHT and the DARK for generations we have built to this point. Remembering and Awakening to this Time  Humanity's Evolution Candle Burning at Both Ends. Opposite energies burning toward each other over Millennia. The Value of each being equal, it is the disconnect we Heal. Divergent Paths cross. The Balance is in the Middle Time. Some go Left. Some go Right. The Core Builds the New Generation. Grandmas Lead the Way",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Sol-Warrior, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Sol-Warrior - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Sol-Warrior_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Sol-Warrior_-_Front.png ,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Sol-Warrior - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Sol-Warrior_-_Front.png ,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Sol-Warrior - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Sol-Warrior_-_Front.png ,g,,,active
master-cleanse-sol-warrior-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Sol-Warrior - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Sol-Warrior_-_Front.png ,g,,,active
master-cleanse-soul-strings---the-key-bath-treatment,Master Cleanse - Soul Strings - The Key - Bath Treatment ,"When two or more embrace as: The Other, The One, our Soul Strings open and The Key Turns. A Soul String Connection can occur with a plant, tree, pet, acquaintance, family member, or Lover. Soul Strings run the length of the Body, most times they are white, other times different colours. Each Body has a different configuration, like finger prints. When two Beings line up and sync their strings together there is an experience of an escape from the Physical and the generous melding of the souls. The Key Turns. We are Open, Free, One.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Soul Strings - The Key, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Soul Strings - The Key_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Soul Strings - The Key_-_Front.png ,g,,,active
master-cleanse-soul-strings---the-key-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Soul Strings - The Key_-_Front.png ,g,,,active
master-cleanse-soul-strings---the-key-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Soul Strings - The Key_-_Front.png ,g,,,active
master-cleanse-soul-strings---the-key-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Soul Strings - The Key_-_Front.png ,g,,,active
master-cleanse-spirit/soul-retrieval-bath-treatment,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment ,"A practice healing trauma. Return to source. Forgive self. Ensure that your Physical Vessel is a safe Haven for your Spirit/Soul. Do the work. Let your self medication, when triggered, be choosing a New Focus/Direction.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Spirit/Soul Retrieval, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Spirit/Soul Retrieval_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Spirit/Soul Retrieval_-_Front.png ,g,,,active
master-cleanse-spirit/soul-retrieval-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Spirit/Soul Retrieval_-_Front.png ,g,,,active
master-cleanse-spirit/soul-retrieval-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Spirit/Soul Retrieval_-_Front.png ,g,,,active
master-cleanse-spirit/soul-retrieval-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Spirit/Soul Retrieval_-_Front.png ,g,,,active
master-cleanse-surrender-bath-treatment,Master Cleanse - Surrender - Bath Treatment ,"A Season for Everything. You are exactly where you need to be, doing exactly what you need to do, otherwise, you'd be Somewhere Else doing Something Else. Surrender and Shift Happens. The concept of Spiritual Surrender equals releasing our learning around how Struggle has Value.�""If I am Struggling my Life has Value."" �Releasing Struggle looks like Rolling back and lowering the shoulders from the ears. Release attachment to Drama, let go of connection to life being HARD. It gets simpler and easier.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Surrender, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Surrender - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Surrender_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Surrender_-_Front.png ,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Surrender - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Surrender_-_Front.png ,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Surrender - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Surrender_-_Front.png ,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Surrender - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Surrender_-_Front.png ,g,,,active
master-cleanse-the-lovers-bath-treatment,Master Cleanse - The Lovers - Bath Treatment ,"We find human evolution in the care and communication within our Lover relationships. Spirit is lifted as we love ourselves easily and completely. The Love we show ourselves is equal to the Love we show the Other. Coming together as one raises our vibration, heals and restructures the DNA, moving us toward our True expression in this world.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: The Lovers, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - The Lovers - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_The Lovers_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_The Lovers_-_Front.png ,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - The Lovers - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_The Lovers_-_Front.png ,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - The Lovers - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_The Lovers_-_Front.png ,g,,,active
master-cleanse-the-lovers-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - The Lovers - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_The Lovers_-_Front.png ,g,,,active
master-cleanse-traveler---shaman-3.0-bath-treatment,Master Cleanse - Traveler - Shaman 3.0 - Bath Treatment ,"Release Control. Trust the Process. A Mad Skill we are Remembering is Astral Travel. The ability to transmute daily Life Energy into Interdimensional/Time/Space Travel. As the World's Energy Shifts, this Skill returns. As more Practice, the easier it is for All. The Hundredth Monkey System. We remove barriers of Belief and Attachment to Structure.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Traveler - Shaman 3.0, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Traveler - Shaman 3.0 - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Traveler - Shaman 3.0_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Master Cleanse_-_Traveler - Shaman 3.0_-_Front.png ,g,,,active
master-cleanse-traveler---shaman-3.0-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Traveler - Shaman 3.0 - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Master Cleanse_-_Traveler - Shaman 3.0_-_Front.png ,g,,,active
master-cleanse-traveler---shaman-3.0-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Traveler - Shaman 3.0 - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Master Cleanse_-_Traveler - Shaman 3.0_-_Front.png ,g,,,active
master-cleanse-traveler---shaman-3.0-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Traveler - Shaman 3.0 - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Master Cleanse_-_Traveler - Shaman 3.0_-_Front.png ,g,,,active
traditional-bad-kitty-bath-treatment,Traditional - Bad Kitty - Bath Treatment ,The bath your mother. warned you about.,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Bad Kitty, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Bad Kitty - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Bad Kitty_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Bad Kitty_-_Front.png ,g,,,active
traditional-bad-kitty-bath-treatment,,,,,,,,250g,,,,,Traditional - Bad Kitty - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Bad Kitty_-_Front.png ,g,,,active
traditional-bad-kitty-bath-treatment,,,,,,,,1kg,,,,,Traditional - Bad Kitty - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Bad Kitty_-_Front.png ,g,,,active
traditional-bad-kitty-bath-treatment,,,,,,,,2kg,,,,,Traditional - Bad Kitty - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Bad Kitty_-_Front.png ,g,,,active
traditional-bliss-bath-treatment,Traditional - Bliss - Bath Treatment ,Napping in the sun. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Bliss, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Bliss - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Bliss_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Bliss_-_Front.png ,g,,,active
traditional-bliss-bath-treatment,,,,,,,,250g,,,,,Traditional - Bliss - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Bliss_-_Front.png ,g,,,active
traditional-bliss-bath-treatment,,,,,,,,1kg,,,,,Traditional - Bliss - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Bliss_-_Front.png ,g,,,active
traditional-bliss-bath-treatment,,,,,,,,2kg,,,,,Traditional - Bliss - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Bliss_-_Front.png ,g,,,active
traditional-detox-bath-treatment,Traditional - Detox - Bath Treatment ,Be prepared to sleep. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Detox, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Detox - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Detox_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Detox_-_Front.png ,g,,,active
traditional-detox-bath-treatment,,,,,,,,250g,,,,,Traditional - Detox - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Detox_-_Front.png ,g,,,active
traditional-detox-bath-treatment,,,,,,,,1kg,,,,,Traditional - Detox - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Detox_-_Front.png ,g,,,active
traditional-detox-bath-treatment,,,,,,,,2kg,,,,,Traditional - Detox - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Detox_-_Front.png ,g,,,active
traditional-dragon's-blood-bath-treatment,Traditional - Dragon's Blood - Bath Treatment ,Focus and direction. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Dragon's Blood, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Dragon's Blood - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Dragon's Blood_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Dragon's Blood_-_Front.png ,g,,,active
traditional-dragon's-blood-bath-treatment,,,,,,,,250g,,,,,Traditional - Dragon's Blood - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Dragon's Blood_-_Front.png ,g,,,active
traditional-dragon's-blood-bath-treatment,,,,,,,,1kg,,,,,Traditional - Dragon's Blood - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Dragon's Blood_-_Front.png ,g,,,active
traditional-dragon's-blood-bath-treatment,,,,,,,,2kg,,,,,Traditional - Dragon's Blood - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Dragon's Blood_-_Front.png ,g,,,active
traditional-dreamtime-bath-treatment,Traditional - Dreamtime - Bath Treatment ,Find messages in your dreams. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Dreamtime, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Dreamtime - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Dreamtime_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Dreamtime_-_Front.png ,g,,,active
traditional-dreamtime-bath-treatment,,,,,,,,250g,,,,,Traditional - Dreamtime - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Dreamtime_-_Front.png ,g,,,active
traditional-dreamtime-bath-treatment,,,,,,,,1kg,,,,,Traditional - Dreamtime - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Dreamtime_-_Front.png ,g,,,active
traditional-dreamtime-bath-treatment,,,,,,,,2kg,,,,,Traditional - Dreamtime - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Dreamtime_-_Front.png ,g,,,active
traditional-earth-bath-treatment,Traditional - Earth - Bath Treatment ,Relief of pain and snoring. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Earth, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Earth - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Earth_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Earth_-_Front.png ,g,,,active
traditional-earth-bath-treatment,,,,,,,,250g,,,,,Traditional - Earth - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Earth_-_Front.png ,g,,,active
traditional-earth-bath-treatment,,,,,,,,1kg,,,,,Traditional - Earth - Bath Treatment  - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_1kg_-_Traditional_-_Earth_-_Front.png ,g,,,active
traditional-earth-bath-treatment,,,,,,,,2kg,,,,,Traditional - Earth - Bath Treatment  - 2kg,2000,,0,deny,manual,55,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_2kg_-_Traditional_-_Earth_-_Front.png ,g,,,active
traditional-freedom-bath-treatment,Traditional - Freedom - Bath Treatment ,Be prepared to sleep. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Freedom, Product: Bath Treatment",true,Size,100g,,,,,Traditional - Freedom - Bath Treatment  - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Freedom_-_Front.png,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_100g_-_Traditional_-_Freedom_-_Front.png ,g,,,active
traditional-freedom-bath-treatment,,,,,,,,250g,,,,,Traditional - Freedom - Bath Treatment  - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath Treatment_-_250g_-_Traditional_-_Freedom_-_Front.png ,g,,,active
